tranId,productId,qty,amt,tranDate
2025-03-21T_2_10-09-20-364532_1,39,3,8.25,2025-03-21
2025-03-21T_2_10-09-20-364532_1,38,1,3.5,2025-03-21
2025-03-21T_2_10-09-20-364532_1,78,4,15.2,2025-03-21
2025-03-21T_2_10-09-20-364532_1,66,2,7.98,2025-03-21
2025-03-21T_2_10-09-20-364532_1,41,2,4.78,2025-03-21
2025-03-21T_2_10-09-20-364532_1,39,3,8.25,2025-03-21
2025-03-21T_2_10-09-20-364532_1,88,2,7.98,2025-03-21
2025-03-21T_2_10-09-20-364532_1,51,2,4.98,2025-03-21
2025-03-21T_2_10-09-20-364532_1,8,2,3.78,2025-03-21
2025-03-21T_2_10-09-20-364532_2,79,2,7.14,2025-03-21
2025-03-21T_2_10-09-20-364532_2,59,5,13.95,2025-03-21
2025-03-21T_3_10-09-20-364532_3,40,2,7.18,2025-03-21
2025-03-21T_3_10-09-20-364532_3,88,2,7.98,2025-03-21
2025-03-21T_2_10-09-20-364532_4,28,3,8.67,2025-03-21
2025-03-21T_2_10-09-20-364532_4,79,2,7.14,2025-03-21
2025-03-21T_2_10-09-20-364532_4,89,4,11.12,2025-03-21
2025-03-21T_2_10-09-20-364532_4,65,5,39.95,2025-03-21
2025-03-21T_2_10-09-20-364532_4,65,2,15.98,2025-03-21
2025-03-21T_2_10-09-20-364532_4,68,1,2.59,2025-03-21
2025-03-21T_2_10-09-20-364532_4,57,1,1.99,2025-03-21
2025-03-21T_2_10-09-20-364532_4,88,5,19.95,2025-03-21
2025-03-21T_2_10-09-20-364532_4,53,1,0.99,2025-03-21
2025-03-21T_2_10-09-20-364532_4,94,5,9.95,2025-03-21
2025-03-21T_2_10-09-20-364532_4,30,2,6.2,2025-03-21
2025-03-21T_2_10-09-20-364532_4,3,2,4.9,2025-03-21
2025-03-21T_2_10-09-20-364532_4,39,1,2.75,2025-03-21
2025-03-21T_2_10-09-20-364532_4,7,2,3.0,2025-03-21
2025-03-21T_2_10-09-20-364532_4,57,5,9.95,2025-03-21
2025-03-21T_2_10-09-20-364532_4,13,5,14.9,2025-03-21
2025-03-21T_2_10-09-20-364532_4,31,5,12.45,2025-03-21
2025-03-21T_2_10-09-20-364532_4,32,3,9.27,2025-03-21
2025-03-21T_2_10-09-20-364532_4,84,3,7.5,2025-03-21
2025-03-21T_3_10-09-20-364532_5,73,1,3.99,2025-03-21
2025-03-21T_3_10-09-20-364532_5,10,3,5.37,2025-03-21
2025-03-21T_3_10-09-20-364532_5,81,3,10.77,2025-03-21
2025-03-21T_3_10-09-20-364532_5,73,4,15.96,2025-03-21
2025-03-21T_3_10-09-20-364532_5,51,4,9.96,2025-03-21
2025-03-21T_3_10-09-20-364532_5,21,3,8.97,2025-03-21
2025-03-21T_3_10-09-20-364532_5,14,4,3.96,2025-03-21
2025-03-21T_3_10-09-20-364532_5,64,5,22.3,2025-03-21
2025-03-21T_3_10-09-20-364532_5,6,4,7.96,2025-03-21
2025-03-21T_3_10-09-20-364532_5,94,5,9.95,2025-03-21
2025-03-21T_3_10-09-20-364532_5,94,1,1.99,2025-03-21
2025-03-21T_3_10-09-20-364532_5,74,4,3.8,2025-03-21
2025-03-21T_3_10-09-20-364532_5,58,5,11.25,2025-03-21
2025-03-21T_2_10-09-20-364532_6,100,2,3.98,2025-03-21
2025-03-21T_2_10-09-20-364532_6,100,2,3.98,2025-03-21
2025-03-21T_2_10-09-20-364532_6,66,4,15.96,2025-03-21
2025-03-21T_2_10-09-20-364532_6,31,4,9.96,2025-03-21
2025-03-21T_2_10-09-20-364532_6,15,5,14.9,2025-03-21
2025-03-21T_2_10-09-20-364532_6,86,4,5.16,2025-03-21
2025-03-21T_2_10-09-20-364532_6,42,4,1.56,2025-03-21
2025-03-21T_2_10-09-20-364532_6,63,1,3.79,2025-03-21
2025-03-21T_2_10-09-20-364532_6,1,3,4.5,2025-03-21
2025-03-21T_2_10-09-20-364532_6,83,1,0.21,2025-03-21
2025-03-21T_1_10-09-20-364532_7,73,5,19.95,2025-03-21
2025-03-21T_1_10-09-20-364532_7,71,2,13.18,2025-03-21
2025-03-21T_2_10-09-20-364532_8,29,2,5.3,2025-03-21
2025-03-21T_2_10-09-20-364532_8,66,1,3.99,2025-03-21
2025-03-21T_2_10-09-20-364532_8,40,1,3.59,2025-03-21
2025-03-21T_2_10-09-20-364532_8,31,4,9.96,2025-03-21
2025-03-21T_2_10-09-20-364532_8,59,5,13.95,2025-03-21
2025-03-21T_2_10-09-20-364532_8,57,5,9.95,2025-03-21
2025-03-21T_2_10-09-20-364532_8,7,5,7.5,2025-03-21
2025-03-21T_2_10-09-20-364532_8,30,2,6.2,2025-03-21
2025-03-21T_2_10-09-20-364532_8,98,2,9.98,2025-03-21
2025-03-21T_2_10-09-20-364532_8,44,4,5.96,2025-03-21
2025-03-21T_2_10-09-20-364532_8,19,5,17.25,2025-03-21
2025-03-21T_2_10-09-20-364532_9,76,3,1.71,2025-03-21
2025-03-21T_2_10-09-20-364532_9,63,4,15.16,2025-03-21
2025-03-21T_2_10-09-20-364532_9,72,1,3.84,2025-03-21
2025-03-21T_2_10-09-20-364532_9,69,4,15.96,2025-03-21
2025-03-21T_2_10-09-20-364532_9,56,3,4.77,2025-03-21
2025-03-21T_2_10-09-20-364532_9,28,1,2.89,2025-03-21
2025-03-21T_2_10-09-20-364532_9,18,2,7.76,2025-03-21
2025-03-21T_2_10-09-20-364532_9,21,4,11.96,2025-03-21
2025-03-21T_2_10-09-20-364532_9,98,1,4.99,2025-03-21
2025-03-21T_2_10-09-20-364532_9,77,3,1.77,2025-03-21
2025-03-21T_2_10-09-20-364532_9,36,3,7.17,2025-03-21
2025-03-21T_1_10-09-20-364532_10,23,1,3.79,2025-03-21
2025-03-21T_1_10-09-20-364532_10,90,4,3.96,2025-03-21
2025-03-21T_1_10-09-20-364532_10,14,2,1.98,2025-03-21
2025-03-21T_1_10-09-20-364532_10,38,4,14.0,2025-03-21
2025-03-21T_1_10-09-20-364532_10,90,2,1.98,2025-03-21
2025-03-21T_1_10-09-20-364532_10,71,2,13.18,2025-03-21
2025-03-21T_1_10-09-20-364532_10,71,1,6.59,2025-03-21
2025-03-21T_1_10-09-20-364532_10,78,4,15.2,2025-03-21
2025-03-21T_1_10-09-20-364532_10,74,5,4.75,2025-03-21
2025-03-21T_1_10-09-20-364532_10,79,3,10.71,2025-03-21
2025-03-21T_1_10-09-20-364532_10,71,3,19.77,2025-03-21
2025-03-21T_3_10-09-20-364532_11,57,1,1.99,2025-03-21
2025-03-21T_3_10-09-20-364532_11,28,4,11.56,2025-03-21
2025-03-21T_3_10-09-20-364532_11,25,5,11.75,2025-03-21
2025-03-21T_3_10-09-20-364532_11,99,2,9.98,2025-03-21
2025-03-21T_3_10-09-20-364532_11,91,1,6.7,2025-03-21
2025-03-21T_3_10-09-20-364532_11,18,2,7.76,2025-03-21
2025-03-21T_3_10-09-20-364532_11,69,5,19.95,2025-03-21
2025-03-21T_3_10-09-20-364532_11,31,3,7.47,2025-03-21
2025-03-21T_3_10-09-20-364532_11,45,3,2.97,2025-03-21
2025-03-21T_3_10-09-20-364532_11,57,1,1.99,2025-03-21
2025-03-21T_3_10-09-20-364532_11,22,1,2.79,2025-03-21
2025-03-21T_3_10-09-20-364532_11,99,3,14.97,2025-03-21
2025-03-21T_3_10-09-20-364532_11,72,1,3.84,2025-03-21
2025-03-21T_3_10-09-20-364532_11,58,4,9.0,2025-03-21
2025-03-21T_3_10-09-20-364532_11,11,4,19.96,2025-03-21
2025-03-21T_3_10-09-20-364532_11,61,3,3.87,2025-03-21
2025-03-21T_3_10-09-20-364532_11,40,1,3.59,2025-03-21
2025-03-21T_2_10-09-20-364532_12,14,1,0.99,2025-03-21
2025-03-21T_2_10-09-20-364532_12,10,4,7.16,2025-03-21
2025-03-21T_2_10-09-20-364532_12,46,2,1.38,2025-03-21
2025-03-21T_2_10-09-20-364532_12,36,3,7.17,2025-03-21
2025-03-21T_2_10-09-20-364532_12,62,2,13.0,2025-03-21
2025-03-21T_2_10-09-20-364532_12,61,1,1.29,2025-03-21
2025-03-21T_2_10-09-20-364532_12,70,2,7.0,2025-03-21
2025-03-21T_2_10-09-20-364532_12,3,1,2.45,2025-03-21
2025-03-21T_2_10-09-20-364532_12,3,2,4.9,2025-03-21
2025-03-21T_2_10-09-20-364532_12,47,4,10.0,2025-03-21
2025-03-21T_2_10-09-20-364532_12,31,4,9.96,2025-03-21
2025-03-21T_2_10-09-20-364532_12,32,5,15.45,2025-03-21
2025-03-21T_2_10-09-20-364532_12,90,2,1.98,2025-03-21
2025-03-21T_2_10-09-20-364532_12,22,5,13.95,2025-03-21
2025-03-21T_2_10-09-20-364532_12,14,4,3.96,2025-03-21
2025-03-21T_3_10-09-20-365545_13,24,5,14.0,2025-03-21
2025-03-21T_3_10-09-20-365545_13,27,2,4.3,2025-03-21
2025-03-21T_3_10-09-20-365545_13,1,2,3.0,2025-03-21
2025-03-21T_3_10-09-20-365545_13,73,4,15.96,2025-03-21
2025-03-21T_3_10-09-20-365545_13,10,4,7.16,2025-03-21
2025-03-21T_3_10-09-20-365545_13,75,5,43.95,2025-03-21
2025-03-21T_3_10-09-20-365545_13,60,4,7.96,2025-03-21
2025-03-21T_3_10-09-20-365545_13,99,2,9.98,2025-03-21
2025-03-21T_3_10-09-20-365545_13,6,4,7.96,2025-03-21
2025-03-21T_3_10-09-20-365545_13,30,5,15.5,2025-03-21
2025-03-21T_3_10-09-20-365545_13,70,2,7.0,2025-03-21
2025-03-21T_3_10-09-20-365545_13,78,5,19.0,2025-03-21
2025-03-21T_1_10-09-20-365545_14,10,5,8.95,2025-03-21
2025-03-21T_1_10-09-20-365545_14,50,2,5.2,2025-03-21
2025-03-21T_1_10-09-20-365545_14,93,2,11.98,2025-03-21
2025-03-21T_1_10-09-20-365545_14,75,2,17.58,2025-03-21
